[start] 2026-09-07T21:05:25+00:00 HEAD=9b3b95f04aaee2dfeb8b1501bb578c0167aab562
warning: The `tool.uv.dev-dependencies` field (used in `packages/openpi-client/pyproject.toml`) is deprecated and will be removed in a future release; use `dependency-groups.dev` instead
max_token_len:  64
====== Using History, Representation Type: perceptual , Integration Type: context ======
Perceptual Memory using frame_sampling type

max_token_len: 64
Training config:  TrainConfig(name='mme_vla_suite_b128', project_name='robomme-framesamp', exp_name=<PropagatingMissingType id='140062961405072'>, model=HistoryPi0Config(action_dim=32, action_horizon=20, max_token_len=64, dtype='bfloat16', paligemma_variant='gemma_2b', action_expert_variant='gemma_300m', pi05=True, discrete_state_input=False, memory_expert_variant='gemma_150m', use_history=True, history_config={'budget': 512, 'num_views': 1, 'token_per_image': 16, 'streaming_obs_horizon': 16, 'pool_type': 'mean', 'use_pos_emb': True, 'use_state_emb': False, 'memory_feature': {'img': {'net': 'identity', 'input_dim': 2048}, 'pos': {'input_dim': 768, 'hidden_dim': 768}, 'state': {'input_dim': 8, 'hidden_dim': 512}}, 'integration_type': 'context', 'memory_token_dim': 2048, 'representation_type': 'perceptual', 'perceptual_memory': {'type': 'frame_sampling'}, 'motion': {'enabled': True, 'dim': 768, 'budget': 96, 'stride': 16, 'window_frames': 33, 'window_direction': 'forward', 'grid_origin': 'segment_start', 'store_path': 'v1-store/datasets/4task-motion-40ep/motion', 'source_run': 'wan-v8-filter10-72ep-a/checkpoint_epoch_72.pt#encoder', 'pos_dim': 256, 'frame_size': 256, 'online_gpu': 1}}), weight_loader=CheckpointWeightLoader(params_path='/scratch/hongze/robomme_policy_learning_MotionJEPA/v1-store/models/openpi-assets/checkpoints/pi05_base/params'), pytorch_weight_path=None, pytorch_training_precision='bfloat16', lr_schedule=CosineDecaySchedule(warmup_steps=5000, peak_lr=0.0001, decay_steps=50000, decay_lr=0.0001), optimizer=AdamW(b1=0.9, b2=0.95, eps=1e-08, weight_decay=1e-10, clip_gradient_norm=1.0), ema_decay=0.999, freeze_filter=PathRegex(pattern=re.compile('.*img.*'), sep='/'), data=RoboMMEDataConfig(repo_id='robomme', assets=AssetsConfig(assets_dir='v1-store/train-assets/mme_vla_suite/robomme-400ep', asset_id='robomme'), base_config=DataConfig(repo_id=None, asset_id=None, norm_stats=None, repack_transforms=Group(inputs=(), outputs=()), data_transforms=Group(inputs=(), outputs=()), model_transforms=Group(inputs=(), outputs=()), use_quantile_norm=False, action_sequence_keys=('actions',), prompt_from_task=True, rlds_data_dir=None, action_space=None, filter_dict_path=None)), assets_base_dir='runs/assets', checkpoint_base_dir='runs/ckpts', seed=42, batch_size=128, num_workers=8, num_train_steps=40000, log_interval=100, save_interval=5000, keep_period=5000, overwrite=False, resume=False, wandb_enabled=True, policy_metadata=None, fsdp_devices=4, resum_ckpt_id=None, dataset_path='data/robomme')
Data config:  DataConfig(repo_id='robomme', asset_id='robomme', norm_stats={'state': NormStats(mean=array([ 4.14213212e-03,  2.95316875e-01,  2.81171501e-03, -2.09527302e+00,
        5.09165053e-04,  2.39044905e+00,  7.91704059e-01,  2.64126267e-02]), std=array([0.10681286, 0.31786537, 0.07478532, 0.48271781, 0.04616816,
       0.34543198, 0.40309104, 0.01649354]), q01=array([-0.2115381 , -0.21799494, -0.15527991, -2.81375072, -0.13752411,
        1.57079637, -0.17353815,  0.        ]), q99=array([ 0.26063799,  1.015885  ,  0.16945301, -1.03784064,  0.12187375,
        3.03210984,  1.80900472,  0.039992  ])), 'actions': NormStats(mean=array([ 8.22788454e-04,  2.01418120e-02, -2.85705464e-05, -8.36590212e-03,
       -1.12210531e-04,  2.80541796e-02,  8.23505805e-04,  6.54151067e-02]), std=array([0.03591497, 0.13662103, 0.03267474, 0.15376154, 0.02708418,
       0.15998593, 0.09374132, 0.99785817]), q01=array([-0.13796722, -0.31632186, -0.12670147, -0.59128337, -0.10148964,
       -0.31253482, -0.34689998, -1.        ]), q99=array([0.12307586, 0.40273976, 0.0954464 , 0.52908852, 0.0959089 ,
       0.53904308, 0.34748609, 0.9996    ]))}, repack_transforms=Group(inputs=[RepackTransform(structure={'observation/image': 'image', 'observation/wrist_image': 'wrist_image', 'observation/state': 'state', 'actions': 'actions', 'prompt': 'prompt', 'static_image_emb': 'static_image_emb', 'static_pos_emb': 'static_pos_emb', 'static_state_emb': 'static_state_emb', 'static_mask': 'static_mask', 'motion_emb': 'motion_emb', 'motion_pos': 'motion_pos', 'motion_mask': 'motion_mask', 'mem_order': 'mem_order'})], outputs=()), data_transforms=Group(inputs=(RoboMMEInputs(model_type=<ModelType.PI05: 'pi05'>), DeltaActions(mask=(True, True, True, True, True, True, True, False))), outputs=(AbsoluteActions(mask=(True, True, True, True, True, True, True, False)), RoboMMEOutputs())), model_transforms=Group(inputs=[InjectDefaultPrompt(prompt=None), ResizeImages(height=224, width=224), TokenizePromptWithState(tokenizer=<mme_vla_suite.training.config.PaligemmaTokenizer object at 0x7f61f02f0b50>, discrete_state_input=False), PadStatesAndActions(model_action_dim=32)], outputs=()), use_quantile_norm=True, action_sequence_keys=('actions',), prompt_from_task=True, rlds_data_dir=None, action_space=None, filter_dict_path=None)
warning: `VIRTUAL_ENV=.venv` does not match the project environment path `v1-store/venvs/wan` and will be ignored; use `--active` to target the active environment instead
[sidecar pid=3990637] 收到关闭请求，已服务 0 窗，退出
[tic] policy 构造 9.5s config=mme_vla_suite_b128 ckpt=/scratch/hongze/robomme_policy_learning_MotionJEPA/v1-store/train-runs/mme_vla_suite_b128/awsprod40k-b128-motion/39999 use_quantiles=True action_horizon=20 action_dim=32
max_token_len: 64
[tic] A 臂构造 14.7s dtypes=['float32']
POINTS episodes=5 points=120 windows=140 c_mod16=[10, 12, 11, 4, 1] max_steps=1300
EPISODES source=args ButtonUnmaskSwap:3(g=103,es=0,T=555,pts=35) VideoUnmask:3(g=203,es=66,T=399,pts=21) VideoUnmaskSwap:5(g=305,es=114,T=446,pts=21) VideoUnmaskSwap:31(g=331,es=168,T=461,pts=19) VideoUnmaskSwap:3(g=303,es=216,T=586,pts=24)
[tic] g=103 t=   0 新帧   1 | 帧 rel_fro S-B=0.00344 | 八键 ok=True obs_mis=0 tok_eq=True | L4 vt_max=0.0156 | act T==I True
[tic] g=203 t= 114 新帧  16 | 帧 rel_fro S-B=0.00333 | 八键 ok=True obs_mis=0 tok_eq=True | L4 vt_max=0.0156 | act T==I True
[tic] g=203 t= 130 新帧  16 | 帧 rel_fro S-B=0.00332 | 八键 ok=True obs_mis=0 tok_eq=True | L4 vt_max=0.0156 | act T==I True
[tic] g=203 t= 146 新帧  16 | 帧 rel_fro S-B=0.00333 | 八键 ok=True obs_mis=0 tok_eq=True | L4 vt_max=0.0156 | act T==I True
[tic] g=203 t= 162 新帧  16 | 帧 rel_fro S-B=0.00333 | 八键 ok=True obs_mis=0 tok_eq=True | L4 vt_max=0.00977 | act T==I True
[tic] g=203 t= 178 新帧  16 | 帧 rel_fro S-B=0.00333 | 八键 ok=True obs_mis=0 tok_eq=True | L4 vt_max=0.0156 | act T==I True
[tic] g=203 t= 194 新帧  16 | 帧 rel_fro S-B=0.00333 | 八键 ok=True obs_mis=0 tok_eq=True | L4 vt_max=0.00781 | act T==I True
[tic] g=203 t= 210 新帧  16 | 帧 rel_fro S-B=0.00333 | 八键 ok=True obs_mis=0 tok_eq=True | L4 vt_max=0.0156 | act T==I True
[tic] g=203 t= 226 新帧  16 | 帧 rel_fro S-B=0.00333 | 八键 ok=True obs_mis=0 tok_eq=True | L4 vt_max=0.0156 | act T==I True
[tic] g=203 t= 242 新帧  16 | 帧 rel_fro S-B=0.00333 | 八键 ok=True obs_mis=0 tok_eq=True | L4 vt_max=0.0156 | act T==I True
[tic] g=203 t= 258 新帧  16 | 帧 rel_fro S-B=0.00333 | 八键 ok=True obs_mis=0 tok_eq=True | L4 vt_max=0.0156 | act T==I True
[tic] g=203 t= 274 新帧  16 | 帧 rel_fro S-B=0.00334 | 八键 ok=True obs_mis=0 tok_eq=True | L4 vt_max=0.0156 | act T==I True
[tic] g=203 t= 290 新帧  16 | 帧 rel_fro S-B=0.00334 | 八键 ok=True obs_mis=0 tok_eq=True | L4 vt_max=0.0156 | act T==I True
[tic] g=203 t= 306 新帧  16 | 帧 rel_fro S-B=0.00334 | 八键 ok=True obs_mis=0 tok_eq=True | L4 vt_max=0.0156 | act T==I True
[tic] g=203 t= 322 新帧  16 | 帧 rel_fro S-B=0.00334 | 八键 ok=True obs_mis=0 tok_eq=True | L4 vt_max=0.0156 | act T==I True
[tic] g=203 t= 338 新帧  16 | 帧 rel_fro S-B=0.00334 | 八键 ok=True obs_mis=0 tok_eq=True | L4 vt_max=0.0156 | act T==I True
[tic] g=203 t= 354 新帧  16 | 帧 rel_fro S-B=0.00334 | 八键 ok=True obs_mis=0 tok_eq=True | L4 vt_max=0.00781 | act T==I True
[tic] g=203 t= 370 新帧  16 | 帧 rel_fro S-B=0.00334 | 八键 ok=True obs_mis=0 tok_eq=True | L4 vt_max=0.0156 | act T==I True
[tic] g=203 t= 386 新帧  16 | 帧 rel_fro S-B=0.00334 | 八键 ok=True obs_mis=0 tok_eq=True | L4 vt_max=0.0156 | act T==I True
[tic] episode g=203 完成 points=21 用时 111.6s
[tic] g=305 t= 114 新帧 115 | 帧 rel_fro S-B=0.00334 | 八键 ok=True obs_mis=0 tok_eq=True | L4 vt_max=0.0156 | act T==I True
[tic] g=305 t= 130 新帧  16 | 帧 rel_fro S-B=0.00334 | 八键 ok=True obs_mis=0 tok_eq=True | L4 vt_max=0.0156 | act T==I True
[tic] g=305 t= 146 新帧  16 | 帧 rel_fro S-B=0.00335 | 八键 ok=True obs_mis=0 tok_eq=True | L4 vt_max=0.0156 | act T==I True
[tic] g=305 t= 162 新帧  16 | 帧 rel_fro S-B=0.00335 | 八键 ok=True obs_mis=0 tok_eq=True | L4 vt_max=0.00781 | act T==I True
[tic] g=305 t= 178 新帧  16 | 帧 rel_fro S-B=0.00335 | 八键 ok=True obs_mis=0 tok_eq=True | L4 vt_max=0.00781 | act T==I True
[tic] g=305 t= 194 新帧  16 | 帧 rel_fro S-B=0.00334 | 八键 ok=True obs_mis=0 tok_eq=True | L4 vt_max=0.0156 | act T==I True
[tic] g=305 t= 210 新帧  16 | 帧 rel_fro S-B=0.00334 | 八键 ok=True obs_mis=0 tok_eq=True | L4 vt_max=0.0156 | act T==I True
[tic] g=305 t= 226 新帧  16 | 帧 rel_fro S-B=0.00334 | 八键 ok=True obs_mis=0 tok_eq=True | L4 vt_max=0.0156 | act T==I True
[tic] g=305 t= 242 新帧  16 | 帧 rel_fro S-B=0.00334 | 八键 ok=True obs_mis=0 tok_eq=True | L4 vt_max=0.00781 | act T==I True
[tic] g=305 t= 258 新帧  16 | 帧 rel_fro S-B=0.00334 | 八键 ok=True obs_mis=0 tok_eq=True | L4 vt_max=0.0156 | act T==I True
[tic] g=305 t= 274 新帧  16 | 帧 rel_fro S-B=0.00334 | 八键 ok=True obs_mis=0 tok_eq=True | L4 vt_max=0.0156 | act T==I True
[tic] g=305 t= 290 新帧  16 | 帧 rel_fro S-B=0.00334 | 八键 ok=True obs_mis=0 tok_eq=True | L4 vt_max=0.0156 | act T==I True
[tic] g=305 t= 306 新帧  16 | 帧 rel_fro S-B=0.00334 | 八键 ok=True obs_mis=0 tok_eq=True | L4 vt_max=0.0156 | act T==I True
[tic] g=305 t= 322 新帧  16 | 帧 rel_fro S-B=0.00334 | 八键 ok=True obs_mis=0 tok_eq=True | L4 vt_max=0.0156 | act T==I True
[tic] g=305 t= 338 新帧  16 | 帧 rel_fro S-B=0.00334 | 八键 ok=True obs_mis=0 tok_eq=True | L4 vt_max=0.00781 | act T==I True
[tic] g=305 t= 354 新帧  16 | 帧 rel_fro S-B=0.00333 | 八键 ok=True obs_mis=0 tok_eq=True | L4 vt_max=0.0156 | act T==I True
[tic] g=305 t= 370 新帧  16 | 帧 rel_fro S-B=0.00333 | 八键 ok=True obs_mis=0 tok_eq=True | L4 vt_max=0.0156 | act T==I True
[tic] g=305 t= 386 新帧  16 | 帧 rel_fro S-B=0.00333 | 八键 ok=True obs_mis=0 tok_eq=True | L4 vt_max=0.0156 | act T==I True
[tic] g=305 t= 402 新帧  16 | 帧 rel_fro S-B=0.00333 | 八键 ok=True obs_mis=0 tok_eq=True | L4 vt_max=0.0156 | act T==I True
[tic] g=305 t= 418 新帧  16 | 帧 rel_fro S-B=0.00333 | 八键 ok=True obs_mis=0 tok_eq=True | L4 vt_max=0.0156 | act T==I True
[tic] g=305 t= 434 新帧  16 | 帧 rel_fro S-B=0.00333 | 八键 ok=True obs_mis=0 tok_eq=True | L4 vt_max=0.0156 | act T==I True
[tic] episode g=305 完成 points=21 用时 123.5s
[tic] g=331 t= 168 新帧 169 | 帧 rel_fro S-B=0.00333 | 八键 ok=True obs_mis=0 tok_eq=True | L4 vt_max=0.0156 | act T==I True
[tic] g=331 t= 184 新帧  16 | 帧 rel_fro S-B=0.00332 | 八键 ok=True obs_mis=0 tok_eq=True | L4 vt_max=0.0156 | act T==I True
[tic] g=331 t= 200 新帧  16 | 帧 rel_fro S-B=0.00332 | 八键 ok=True obs_mis=0 tok_eq=True | L4 vt_max=0.0156 | act T==I True
[tic] g=331 t= 216 新帧  16 | 帧 rel_fro S-B=0.00332 | 八键 ok=True obs_mis=0 tok_eq=True | L4 vt_max=0.0156 | act T==I True
[tic] g=331 t= 232 新帧  16 | 帧 rel_fro S-B=0.00332 | 八键 ok=True obs_mis=0 tok_eq=True | L4 vt_max=0.0156 | act T==I True
[tic] g=331 t= 248 新帧  16 | 帧 rel_fro S-B=0.00332 | 八键 ok=True obs_mis=0 tok_eq=True | L4 vt_max=0.0156 | act T==I True
[tic] g=331 t= 264 新帧  16 | 帧 rel_fro S-B=0.00332 | 八键 ok=True obs_mis=0 tok_eq=True | L4 vt_max=0.0156 | act T==I True
[tic] g=331 t= 280 新帧  16 | 帧 rel_fro S-B=0.00332 | 八键 ok=True obs_mis=0 tok_eq=True | L4 vt_max=0.0156 | act T==I True
[tic] g=331 t= 296 新帧  16 | 帧 rel_fro S-B=0.00332 | 八键 ok=True obs_mis=0 tok_eq=True | L4 vt_max=0.0195 | act T==I True
[tic] g=331 t= 312 新帧  16 | 帧 rel_fro S-B=0.00332 | 八键 ok=True obs_mis=0 tok_eq=True | L4 vt_max=0.00781 | act T==I True
[tic] g=331 t= 328 新帧  16 | 帧 rel_fro S-B=0.00332 | 八键 ok=True obs_mis=0 tok_eq=True | L4 vt_max=0.0156 | act T==I True
[tic] g=331 t= 344 新帧  16 | 帧 rel_fro S-B=0.00332 | 八键 ok=True obs_mis=0 tok_eq=True | L4 vt_max=0.0156 | act T==I True
[tic] g=331 t= 360 新帧  16 | 帧 rel_fro S-B=0.00332 | 八键 ok=True obs_mis=0 tok_eq=True | L4 vt_max=0.0156 | act T==I True
[tic] g=331 t= 376 新帧  16 | 帧 rel_fro S-B=0.00332 | 八键 ok=True obs_mis=0 tok_eq=True | L4 vt_max=0.0156 | act T==I True
[tic] g=331 t= 392 新帧  16 | 帧 rel_fro S-B=0.00332 | 八键 ok=True obs_mis=0 tok_eq=True | L4 vt_max=0.0156 | act T==I True
[tic] g=331 t= 408 新帧  16 | 帧 rel_fro S-B=0.00333 | 八键 ok=True obs_mis=0 tok_eq=True | L4 vt_max=0.0156 | act T==I True
